id,college code,college code,college type
790,ENGINEERING,7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY
798,ENGINEERING,7130,RANGANATHAN ARCHITECTURE COLLEGE
784,ENGINEERING,7116,KATHIR COLLEGE OF ENGINEERING
801,ENGINEERING,7133,S N S COLLEGE OF ENGINEERING
786,ENGINEERING,7118,KTVR KNOWLEDGE PARK FOR ENGINEERING AND TECHNOLOGY
787,ENGINEERING,7119,KV INSTITUTE OF MANAGEMENT AND INFORMATION STUDIES
794,ENGINEERING,7126,PRAHAR SCHOOL OF ARCHITECTURE
795,ENGINEERING,7127,AMBAL PROFESSIONAL GROUP OF INSTITUTIONS
800,ENGINEERING,7132,RVS INSTITUTE OF MANAGEMENT STUDIES
802,ENGINEERING,7134,SASURIE ACADEMY OF ENGINEERING
848,ENGINEERING,7217,P A COLLEGE OF ENGINEERING AND TECHNOLOGY
831,ENGINEERING,7181,SRI RAMAKRISHNA ENGINEERING COLLEGE
813,ENGINEERING,7145,UNITED INSTITUTE OF TECHNOLOGY
805,ENGINEERING,7137,SRI KRISHNA INSTITUTE OF MANAGEMENT
808,ENGINEERING,7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY
809,ENGINEERING,7141,SRIGURU INSTITUTE OF TECHNOLOGY
816,ENGINEERING,7148,SCAD INSTITUTE OF TECHNOLOGY
819,ENGINEERING,7151,SUGUNA SPARK BUSINESS SCHOOL
820,ENGINEERING,7152,VIVEKANANDA INSTITUTE OF MANAGEMENT STUDIES
845,ENGINEERING,7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY
904,ENGINEERING,7324,SASURIE COLLEGE OF ENGINEERING 
803,ENGINEERING,7135,SNS COLLEGE OF TECHNOLOGY
806,ENGINEERING,7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY
817,ENGINEERING,7149,SCHOOL OF ARCHITECTURE-C.I.E.T
791,ENGINEERING,7123,PARK COLLEGE OF TECHNOLOGY
829,ENGINEERING,7179,KUMARAGURU COLLEGE OF TECHNOLOGY
830,ENGINEERING,7180,P.S.G. COLLEGE OF TECHNOLOGY
839,ENGINEERING,7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY
827,ENGINEERING,7177,GOVERNMENT COLLEGE OF TECHNOLOGY- COIMBATORE
828,ENGINEERING,7178,KARPAGAM COLLEGE OF ENGINEERING
826,ENGINEERING,7176,COIMBATORE INSTITUTE OF TECHNOLOGY
807,ENGINEERING,7139,SRI RANGANATHAR INSTITUTE OF ENGINEERING & TECHNOLOGY
818,ENGINEERING,7150,SUGUNA COLLEGE OF ENGINEERING
832,ENGINEERING,7182,AMRITA INSTITUTE OF TECHNOLOGY AND SCIENCE
833,ENGINEERING,7201,A.S.L. PAULS COLLEGE OF ENGINEERING AND TECHNOLOGY
834,ENGINEERING,7202,AJK INSTITUTE OF MANAGEMENT
838,ENGINEERING,7206,HAPPY VALLEY BUSINESS SCHOOL
847,ENGINEERING,7216,NEHRU INSTITUTE OF MANAGEMENT STUDIES
729,ENGINEERING,6176,Adhiyamaan College of Engineering (Autonomous)- Hosur
836,ENGINEERING,7204,CMS College of Engineeering and Technology
858,ENGINEERING,7227,SREE NARAYANA GURU INSTITUTE OF  MANAGEMENT STUDIES
840,ENGINEERING,7208,Hindusthan Institute of Technology
837,ENGINEERING,7205,EASA College of Engg and Technology
859,ENGINEERING,7228,SRI ESHWAR COLLEGE OF ENGINEERING
850,ENGINEERING,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING
841,ENGINEERING,7209,JCT College of Engineering and Technology
810,ENGINEERING,7142,Tamilnadu College of Engineering 
856,ENGINEERING,7225,SASI CREATIVE SCHOOL OF BUSINESS
851,ENGINEERING,7220,S V S COLLEGE OF ENGINEERING
862,ENGINEERING,7231,SVS INSTITUTE OF COMPUTER APPLICATIONS
861,ENGINEERING,7230,SRI VENKATESWARA INSTITUTE OF INFORMATION TECHNOLOGY AND MANAGEMENT
815,ENGINEERING,7147,Rvs School of Architecture 
1120,ENGINEERING,9537,AAA College of Engineering and Technology
860,ENGINEERING,7229,SRI VENKATESWARA COLLEGE OF COMPUTER APPLICATIONS AND MANAGEMENT
855,ENGINEERING,7224,SAN INTERNATIONAL INFO SCHOOL
854,ENGINEERING,7223,SAN INTERNATIONAL BUSINESS SCHOOL
853,ENGINEERING,7222,SAKTHI INSTITUTE OF INFORMATION AND MANAGEMENT STUDIES
811,ENGINEERING,7143,TAMILNADU SCHOOL OF ARCHITECTURE
483,ENGINEERING,1111,JAYA INSTITUTE OF TECHNOLOGY
542,ENGINEERING,2123,SREE SASTHA COLLEGE OF ENGINEERING
552,ENGINEERING,2177,SANTHOSA ENGINEERING COLLEGE
578,ENGINEERING,3121,SMK FOMRA INSTITUTE OF TECHNOLOGY
606,ENGINEERING,4113,LORD VENKATESHWARAA ENGINEERING COLLEGE
645,ENGINEERING,4220,SRI RANGAPOOPATHI COLLEGE OF ENGINEERING
651,ENGINEERING,4225,UNIVERSITY COLLEGE OF ENGINEERING- VILLUPURAM
682,ENGINEERING,5127,SRI BALAJI CHOCKALINGAM ENGINEERING COLLEGE
681,ENGINEERING,5126,SREE KRISHNA COLLEGE OF ENGINEERING
713,ENGINEERING,6121,SENGUNTHAR B SCHOOL FOR WOMEN
748,ENGINEERING,6216,MUTHAYAMMAL ENGINEERING COLLEGE
783,ENGINEERING,7115,KALAIGNAR KARUNANIDHI INSTITUTE OF TECHNOLOGY
825,ENGINEERING,7157,TIPS SCHOOL OF ARCHITECTURE
824,ENGINEERING,7156,TIPS SCHOOL OF MANAGEMENT
857,ENGINEERING,7226,SNT GLOBAL ACADEMY OF MANAGEMENT STUDIES AND TECHNOLOGY
902,ENGINEERING,7322,NANDHA ENGINEERING COLLEGE
929,ENGINEERING,8111,IMAYAM COLLEGE OF INFORMATION TECHNOLOGY
960,ENGINEERING,8143,SRINIVASAN ENGINEERING COLLEGE
1005,ENGINEERING,8227,GOVERNMENT COLLEGE OF ENGINEERING- THANJAVUR
1040,ENGINEERING,9132,VICKRAM COLLEGE OF ENGINEERING
1076,ENGINEERING,9232,CHERAN SCHOOL OF ARCHITECTURE
1113,ENGINEERING,9530,ST.MOTHER THERESA ENGINEERING COLLEGE
1112,ENGINEERING,9529,SCAD ENGINEERING COLLEGE
1146,ENGINEERING,9623,AMRITA COLLEGE OF ENGINEERING AND TECHNOLOGY
1144,ENGINEERING,9621,SIVAJI COLLEGE OF ENGINEERING AND TECHNOLOGY
597,ENGINEERING,4104,ASAN MEMORIAL COLLEGE OF ENGINEERING & TECHNOLOGY
1124,ENGINEERING,9601,ANNAI VAILANKANNI COLLEGE OF ENGINEERING- KANYAKUMARI 
793,ENGINEERING,7125,PPG INSTITUTE OF TECHNOLOGY 
869,ENGINEERING,7238,SASI CREATIVE SCHOOL OF ARCHITECTURE
885,ENGINEERING,7305,EXCEL BUSINESS SCHOOL
873,ENGINEERING,7242,CAPITAL COLLEGE OF ARCHITECTURE
872,ENGINEERING,7241,VISHNU LAKSHMI COLLEGE OF ENGINEERING & TECHNOLOGY
866,ENGINEERING,7235,NIGHTINGALE INSTITUTE OF TECHNOLOGY
865,ENGINEERING,7234,N.R. SCHOOL OF ARCHITECTURE
849,ENGINEERING,7218,RATHINAM TECHNICAL CAMPUS
995,ENGINEERING,8217,Sir Issac Newton College of Engineering and Technology
864,ENGINEERING,7233,AKSHAYA INSTITUTE OF MANAGEMENT STUDIES
863,ENGINEERING,7232,SVS INSTITUTE OF MANAGEMENT STUDIES
1036,ENGINEERING,9128,Syed Ammal Engineering College
868,ENGINEERING,7237,V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS
620,ENGINEERING,4127,Tagore Engineering College 
914,ENGINEERING,7334,KONGU SCHOOL OF ARCHITECTURE
911,ENGINEERING,7331,VIDYAA VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY
891,ENGINEERING,7311,Government College of Engineering  Erode
876,ENGINEERING,7245,San Academy of Architecture
877,ENGINEERING,7246,Rathinam School of Architecture
916,ENGINEERING,7377,K.S.RANGASAMY COLLEGE OF TECHNOLOGY
930,ENGINEERING,8112,INDRA GANESAN COLLEGE OF ENGINEERING
884,ENGINEERING,7304,ERODE SENGUNTHAR ENGINEERING COLLEGE
925,ENGINEERING,8107,CARE College of Engineering
896,ENGINEERING,7316,K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY
875,ENGINEERING,7244,Nehru School of Architecture
926,ENGINEERING,8108,HALLMARK BUSINESS SCHOOL
903,ENGINEERING,7323,S.S.M. COLLEGE OF ENGINEERING
892,ENGINEERING,7312,JKK MUNIRAJAH COLLEGE OF TECHNOLOGY 
919,ENGINEERING,8101,C.A.R.E. SCHOOL OF ARCHITECTURE
893,ENGINEERING,7313,J. K. K. NATARAJA COLLEGE OF ENGINEERING AND TECHNOLOGY 
905,ENGINEERING,7325,SHREE VENKATESHWARA HI-TECH ENGINEERING COLLEGE
879,ENGINEERING,7277,Sri Krishna college of Engineering and Technology 
883,ENGINEERING,7303,Builders Engineering College
924,ENGINEERING,8106,DR.NAVALAR NEDUNCHEZHIYAN COLLEGE OF ENGINEERING
923,ENGINEERING,8105,DHANALAKSHMI SRINIVASAN INSTITUTE OF MANAGEMENT
921,ENGINEERING,8103,DESIGNED ENVIRONMENT ACADEMY AND RESEARCH INSTITUTE
920,ENGINEERING,8102,CAUVERY COLLEGE OF ENGINEERING AND TECHNOLOGY
912,ENGINEERING,7332,VIVEKANANDHA ENGINEERING COLLEGE FOR WOMEN
910,ENGINEERING,7330,VIDHYA MANDHIR INSTITUTE OF TECHNOLOGY
906,ENGINEERING,7326,SRI RAMANATHAN ENGINEERING COLLEGE
932,ENGINEERING,8114,JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY
963,ENGINEERING,8146,TRICHY ENGINEERING COLLEGE
935,ENGINEERING,8117,K.Ramakrishnan College of Technology
952,ENGINEERING,8134,ROEVER COLLEGE OF ENGINEERING AND TECHNOLOGY
942,ENGINEERING,8124,M.I.E.T. ENGINEERING COLLEGE
928,ENGINEERING,8110,IMAYAM COLLEGE OF ENGINEERING
933,ENGINEERING,8115,K. RAMAKRISHNAN COLLEGE OF ENGINEERING
966,ENGINEERING,8149,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING
965,ENGINEERING,8148,UNIVERSITY COLLEGE OF ENGINEERING- ARIYALUR
936,ENGINEERING,8118,KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY
908,ENGINEERING,7328,Surya Engineering College 
962,ENGINEERING,8145,THE SELVAM WOMEN EXCELLENCE ENGINEERING TECHNOLOGY
946,ENGINEERING,8128,MOOKAMBIGAI COLLEGE OF ENGINEERING
956,ENGINEERING,8139,SHIVANI ENGINEERING COLLEGE
945,ENGINEERING,8127,MEENAKSHI RAMASWAMY ENGINEERING COLLEGE
931,ENGINEERING,8113,J.J.College Of Engineering and Technology
948,ENGINEERING,8130,OXFORD ENGINEERING COLLEGE
964,ENGINEERING,8147,SRM TRP ENGINEERING COLLEGE
955,ENGINEERING,8138,SARANATHAN COLLEGE OF ENGINEERING
953,ENGINEERING,8135,ROEVER ENGINEERING COLLEGE
958,ENGINEERING,8141,SHIVANI SCHOOL OF BUSINESS MANAGEMENT
937,ENGINEERING,8119,M.A.M. SCHOOL OF ARCHITECTURE
939,ENGINEERING,8121,M.A.M. SCHOOL OF ENGINEERING
957,ENGINEERING,8140,SHIVANI COLLEGE OF ENGINEERING AND TECHNOLOGY
954,ENGINEERING,8136,ROEVER INSTITUTE OF MANAGEMENT
951,ENGINEERING,8133,R.V.S - K.V.K INSTITUTE OF MANAGEMENT STUDIES
950,ENGINEERING,8132,PAVENDAR BHARATHIDASAN INSTITUTE OF INFORMATION TECHNOLOGY
934,ENGINEERING,8116,K.K.C COLLEGE OF ENGINEERING AND TECHNOLOGY
967,ENGINEERING,8150,DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY
968,ENGINEERING,8151,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY
970,ENGINEERING,8153,RVS-KVK SCHOOL OF ARCHITECTURE
1017,ENGINEERING,9109,KARPAGA VINAYAGA INSTITUTE OF MANAGEMENT
1001,ENGINEERING,8223,VANDAYAR ENGINEERING COLLEGE
1004,ENGINEERING,8226,ARIFA INSTITUTE OF TECHNOLOGY
971,ENGINEERING,8154,SRI RAMAKRISHNA COLLEGE OF ENGINEERING
976,ENGINEERING,8159,PRIME NEST COLLEGE  OF ARCHITECTURE AND PLANNING
1019,ENGINEERING,9111,MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY
983,ENGINEERING,8206,ARASU ENGINEERING COLLEGE
1018,ENGINEERING,9110,LATHA MATHAVAN ENGINEERING COLLEGE
979,ENGINEERING,8202,A.R.J. INSTITUTE OF MANAGEMENT STUDIES
982,ENGINEERING,8205,ANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY
972,ENGINEERING,8155,SURYA COLLEGE OF ENGINEERING
1011,ENGINEERING,9103,CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY
1002,ENGINEERING,8224,M R K INSTITUTE OF TECHNOLOGY
996,ENGINEERING,8218,SMR EAST COAST COLLEGE OF ENGINEERING AND TECHNOLOGY
1013,ENGINEERING,9105,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY
1007,ENGINEERING,8302,SVS INTERNATIONAL COLLEGE OF ARCHITECTURE
981,ENGINEERING,8204,ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE
1003,ENGINEERING,8225,SWAMI VIVEKANANDA INSTITUTE OF MANAGEMENT
992,ENGINEERING,8214,PONNAIYAH RAMAJAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY
986,ENGINEERING,8209,GNANAM SCHOOL OF BUSINESS
980,ENGINEERING,8203,A.V.C COLLEGE OF ENGINEERING
977,ENGINEERING,8176,PERIYAR MANIAMMAI COLLEGE OF TECHNOLOGY FOR WOMEN
969,ENGINEERING,8152,NALANDA SCHOOL OF BUSINESS
985,ENGINEERING,8208,E.G.S.PILLAY ENGINEERING COLLEGE
997,ENGINEERING,8219,St.Joseph's College of Engineering and Technology - Thanjavur 
1032,ENGINEERING,9124,SHANMUGANATHAN ENGINEERING COLLEGE
994,ENGINEERING,8216,Sembodai Rukmani varatharajan engineering college
1024,ENGINEERING,9116,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY
1057,ENGINEERING,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY
1028,ENGINEERING,9120,PANDIAN SARASWATHI YADAV ENGINEERING COLLEGE
1029,ENGINEERING,9121,PANNAI COLLEGE OF ENGINEERING AND TECHNOLOGY
1046,ENGINEERING,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY
999,ENGINEERING,8221,University College of Engineering Pattukkottai
1035,ENGINEERING,9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY
1000,ENGINEERING,8222,University College of Engineering Thirukkuvalai
1056,ENGINEERING,9212,VEERAMMAL ENGINEERING COLLEGE
1023,ENGINEERING,9115,MOHAMED SATHAK ENGINEERING COLLEGE
1050,ENGINEERING,9206,KODAIKANAL INSTITUTE OF TECHNOLOGY
1033,ENGINEERING,9125,SRI RAAJA RAAJAN COLLEGE OF ENGINEERING AND TECHNOLOGY
990,ENGINEERING,8212,P.R.ENGINEERING COLLEGE 
1052,ENGINEERING,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY
1031,ENGINEERING,9123,SACS M.A.V.M.M ENGINEERING COLLEGE
991,ENGINEERING,8213,Parisutham Institute of Technology and Science 
989,ENGINEERING,8211,Kings College of Engineering 
1026,ENGINEERING,9118,OAA-MAVMM SCHOOL OF MANAGEMENT
1021,ENGINEERING,9113,MICHAEL INSTITUTE OF MANAGEMENT
1055,ENGINEERING,9211,ODAIYAPPA COLLEGE OF ENGINEERING AND TECHNOLOGY
1049,ENGINEERING,9205,KARUR COLLEGE OF ENGINEERING
1051,ENGINEERING,9207,M.KUMARASAMY COLLEGE OF ENGINEERING
998,ENGINEERING,8220,Star Lion College of Engineering and Technology
1039,ENGINEERING,9131,VELAMMAL COLLEGE OF ENGINEERING AND TECHNOLOGY
1054,ENGINEERING,9210,Nadar Saraswathi College of Engineering and Technology
1014,ENGINEERING,9106,KLN College of engineering 
1030,ENGINEERING,9122,Solamalai College of Engineering
1080,ENGINEERING,9237,J.K. COLLEGE OF ARCHITECTURE
1084,ENGINEERING,9276,M.KUMARASAMY COLLEGE OF ENGINEERING
1086,ENGINEERING,9501,A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY
1077,ENGINEERING,9233,GOVERNMENT COLLEGE OF ENGINEERING
1082,ENGINEERING,9239,ARINGER ANNA COLLEGE OF ENGINEERING AND TECHNOLOGY
1037,ENGINEERING,9129,ULTRA College of Engineering& Technology
1063,ENGINEERING,9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY
1015,ENGINEERING,9107,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY
1038,ENGINEERING,9130,University College of Engineering Ramanathapuram
1085,ENGINEERING,9500,ANNA UNIVERSITY REGIONAL CAMPUS- TIRUNELVELI
1087,ENGINEERING,9503,GRACE COLLEGE OF ENGINEERING
1053,ENGINEERING,9209,N.S.N. College of Engineering and Technology 
1081,ENGINEERING,9238,MANGAYARKARASI COLLEGE OF ENGINEERING
1065,ENGINEERING,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY
1064,ENGINEERING,9220,Sri Vidya college of engineering and technology 
1079,ENGINEERING,9236,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY
1078,ENGINEERING,9234,MADURAI SCHOOL OF MANAGEMENT
1034,ENGINEERING,9126,Sri Bharathi Engineering College for Women
1083,ENGINEERING,9240,AGNI SCHOOL OF ARCHITECHTURE
1073,ENGINEERING,9229,AGNI SCHOOL OF BUSINESS EXCELLENCE
1072,ENGINEERING,9228,AR SCHOOL OF BUSINESS
1071,ENGINEERING,9227,VPV COLLEGE OF ENGINEERING
1068,ENGINEERING,9224,V K S COLLEGE OF ENGINEERING AND TECHNOLOGY
1061,ENGINEERING,9217,SETHU INSTITUTE OF TECHNOLOGY
1125,ENGINEERING,9602,ARUNACHALA COLLEGE OF ENGINEERING FOR WOMEN
1099,ENGINEERING,9515,KALASALINGAM INSTITUTE OF TECHNOLOGY
1121,ENGINEERING,9538,V.P.M.M. COLLEGE OF  ARCHITECTURE FOR WOMEN
1100,ENGINEERING,9516,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY
1133,ENGINEERING,9610,K N S K COLLEGE OF ENGINEERING
1069,ENGINEERING,9225,V.S.B. ENGINEERING COLLEGE- KARUR
1096,ENGINEERING,9512,J P COLLEGE OF ENGINEERING
1094,ENGINEERING,9510,INFANT JESUS COLLEGE OF ENGINEERING
1070,ENGINEERING,9226,VIJAY INSTITUTE OF MANAGEMENT 
1103,ENGINEERING,9519,P.S.R. ENGINEERING COLLEGE
1093,ENGINEERING,9509,Holycross Engineering college 
1126,ENGINEERING,9603,BETHLAHEM INSTITUTE OF ENGINEERING
1119,ENGINEERING,9536,RAMCO INSTITUTE OF TECHNOLOGY
1115,ENGINEERING,9532,UNIVERSITY COLLEGE OF ENGINEERING- THOOTHUKUDI
1130,ENGINEERING,9607,IMMANUEL ARASAR J J COLLEGE OF ENGINEERING
1102,ENGINEERING,9518,NELLAI COLLEGE OF ENGINEERING
1105,ENGINEERING,9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY
1104,ENGINEERING,9520,P.S.R.R COLLEGE OF ENGINEERING
1131,ENGINEERING,9608,JAMES COLLEGE OF ENGINEERING AND TECHNOLOGY
1127,ENGINEERING,9604,C.S.I. INSTITUTE OF TECHNOLOGY
1118,ENGINEERING,9535,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN
1123,ENGINEERING,9577,ARULMIGU KALASALINGAM COLLEGE OF ENGINEERING
1098,ENGINEERING,9514,JOE SURESH ENGINEERING COLLEGE
1095,ENGINEERING,9511,INFANT JESUS COLLEGE OF ENGINEERING AND TECHNOLOGY
1044,ENGINEERING,9177,Thiagarajar College of Engineering- Madurai
1129,ENGINEERING,9606,DMI ENGINEERING COLLEGE
1114,ENGINEERING,9531,THAMIRABHARANI ENGINEERING COLLEGE
1008,ENGINEERING,9100,Anna University Regional Campus Madurai 
1136,ENGINEERING,9613,M.E.T. ENGINEERING COLLEGE
1162,ENGINEERING,9676,NOORUL ISLAM COLLEGE OF ENGINEERING
1089,ENGINEERING,9505,Dr.Sivanthi Aditanar College of Engineering- Tiruchendur
1148,ENGINEERING,9625,RAJAS ENGINEERING COLLEGE
1122,ENGINEERING,9576,National Engineering College(Autonomous)
1137,ENGINEERING,9614,MAR EPHRAEM COLLEGE OF ENGINEERING AND TECHNOLOGY
1110,ENGINEERING,9527,Sardar Raja College of Engineering
1159,ENGINEERING,9636,LOURDES MOUNT COLLEGE OF ENGINEERING AND TECHNOLOGY
1132,ENGINEERING,9609,Jayamatha Engineering College
1106,ENGINEERING,9523,PSN ENGINEERING COLLEGE
1107,ENGINEERING,9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE 
1134,ENGINEERING,9611,LORD JEGANNATH COLLEGE OF ENGINEERING AND TECHNOLOGY
1139,ENGINEERING,9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY
585,ENGINEERING,3128,Agni College of Technology
1149,ENGINEERING,9626,UDAYA SCHOOL OF ENGINEERING
1108,ENGINEERING,9525,Renganayagi Varatharaj college of engineering 
1161,ENGINEERING,9638,GOOD SHEPHERD COLLEGE OF ENGINEERING & TECHNOLOGY
1097,ENGINEERING,9513,Jayaraj Annapackiam CSI College of Engineering
1160,ENGINEERING,9637,NARAYANAGURU SIDDHARTHA COLLEGE OF ENGINEERING
1140,ENGINEERING,9617,NARAYANAGURU COLLEGE OF ENGINEERING
881,ENGINEERING,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY
1157,ENGINEERING,9634,SIGMA COLLEGE OF ARCHITECTURE
1154,ENGINEERING,9631,ARUL COLLEGE OF TECHNOLOGY
1147,ENGINEERING,9624,TAMIZHAN COLLEGE OF ENGINEERING AND TECHNOLOGY
1158,ENGINEERING,9635,STELLA MARY'S COLLEGE OF ENGINEERING
947,ENGINEERING,8129,OASYS Institute of Technology- Trichy
1116,ENGINEERING,9533,Unnamalai Institute of Technology
502,ENGINEERING,1130,MARG Instiute of Design & Architecture Swarnabhoomi (MIDAS)
1152,ENGINEERING,9629,Vins Christian College of engineering
733,ENGINEERING,6201,AVS Engineering College
1088,ENGINEERING,9504,Dr.G.U.Pope College of Engineering
750,ENGINEERING,6218,PGP COLLEGE OF ENGINEERING AND TECHNOLOGY 
1111,ENGINEERING,9528,SCAD College of Engineering and Technology 
561,ENGINEERING,3105,Dhanalakshmi Srinivasan College of Engineering and Technology
1101,ENGINEERING,9517,Mepco Schlenk Engineering College- Sivakasi 
1142,ENGINEERING,9619,Rajas Institute of technology 
1153,ENGINEERING,9630,VINS CHRISTIAN  WOMEN'S COLLEGE OF ENGINEERING  CHUNKANKADI
922,ENGINEERING,8104,Dhanalakshmi Srinivasan Engineering College 
823,ENGINEERING,7155,PSG Institute of Technology and Applied Research 
984,ENGINEERING,8207,AS-SALAM COLLEGE OF ENGINEERING & TECHNOLOGY
1022,ENGINEERING,9114,MNSK ENGINEERING COLLEGE 
634,ENGINEERING,4208,Chendu College of Engineering and Technology
1145,ENGINEERING,9622,St.Xavier's Catholic College of Engineering
697,ENGINEERING,6105,Dhirajlal Gandhi College of Technology
660,ENGINEERING,5105,Bharathidasan Engineering College 
524,ENGINEERING,2105,Dmi college of Engineering
1156,ENGINEERING,9633,ROHINI COLLEGE OF ENGINEERING AND TECHNOLOGY
770,ENGINEERING,7101,ADITHYA INSTITUTE OF TECHNOLOGY
987,ENGINEERING,8210,K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY 
792,ENGINEERING,7124,PPG Business School 
878,ENGINEERING,7276,Dr.Mahalingam College of Engineering and Technology
1150,ENGINEERING,9627,Universal College of Engineering and Technology Vallioor 
1058,ENGINEERING,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS
714,ENGINEERING,6122,Sengunthar College of Engineering- Tiruchengode 
1041,ENGINEERING,9133,Vaigai College of Engineering
1117,ENGINEERING,9534,V V College of Engineering 
689,ENGINEERING,5134,University College of Engineering kanchipuram 
907,ENGINEERING,7327,Sri shanmugha college of engineering and technology 
477,ENGINEERING,1105,GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY
536,ENGINEERING,2117,Rajalakshmi Institute of Technology 
652,ENGINEERING,4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI 
659,ENGINEERING,5104,Arunai Engineering College 
842,ENGINEERING,7210,Nehru Institute of Technology
504,ENGINEERING,1132,Velammal Engineering College 
