1
2
4
1101
1102
1103
1105
1106
1107
1108
1111
1113
1114
1118
1120
1121
1123
1124
1125
1126
1127
1128
1133
1135
1136
1137
1138
1139
2101
2102
2103
2104
2105
2106
2108
2109
2111
2112
2113
2115
2117
2118
2119
2120
2124
2126
2128
2129
2131
3101
3103
3105
3107
3108
3110
3111
3112
3113
3114
3115
3116
3117
3118
3120
3121
3124
3125
3126
3128
3129
3131
3133
4101
4103
4106
4107
4108
4114
4115
4116
4117
4118
4120
4121
4123
4126
4127
4130
5134
